3.894	0.006	-0.009	0.023	-0.023	0.009	-0.033	0.016	-0.016	0	-0.003	-0.002	5.018	5.023	5.013	5.022	4.999
3.944	0.006	-0.009	0.022	-0.022	0.008	-0.033	0.016	-0.014	-0.001	-0.003	-0.002	5.018	5.023	5.013	5.022	4.999
4.014	0.006	-0.009	0.021	-0.021	0.008	-0.033	0.016	-0.015	-0.001	-0.004	-0.003	5.018	5.023	5.013	5.022	4.999
4.094	0.007	-0.009	0.022	-0.021	0.013	-0.034	0.016	-0.017	-0.002	-0.005	-0.004	5.018	5.023	5.013	5.022	5
4.185	0.006	-0.01	0.021	-0.021	0.01	-0.033	0.016	-0.014	-0.002	-0.003	-0.004	5.018	5.023	5.013	5.022	5
4.287	0.007	-0.011	0.02	-0.021	0.008	-0.033	0.017	-0.013	-0.002	-0.003	-0.004	5.019	5.023	5.013	5.022	5.001
4.404	0.006	-0.011	0.021	-0.021	0.008	-0.033	0.016	-0.015	-0.002	-0.002	-0.003	5.019	5.024	5.013	5.022	5.002
4.511	0.005	-0.012	0.02	-0.021	0.005	-0.033	0.016	-0.015	-0.004	-0.003	-0.005	5.019	5.024	5.013	5.022	5.002
4.669	0.004	-0.014	0.02	-0.021	0.001	-0.033	0.015	-0.017	-0.002	-0.003	-0.005	5.018	5.023	5.013	5.022	5.003
4.734	0.004	-0.016	0.017	-0.022	-0.004	-0.035	0.014	-0.02	-0.004	-0.005	-0.009	5.018	5.024	5.014	5.022	5.004
4.839	0.003	-0.017	0.016	-0.023	-0.009	-0.036	0.012	-0.023	-0.006	-0.005	-0.011	5.018	5.023	5.013	5.022	5.005
4.967	0.001	-0.02	0.014	-0.024	-0.014	-0.038	0.01	-0.025	-0.007	-0.008	-0.014	5.018	5.023	5.013	5.022	5.005
5.07	0.001	-0.02	0.013	-0.023	-0.016	-0.039	0.009	-0.029	-0.009	-0.009	-0.017	5.018	5.023	5.013	5.022	5.006
5.191	0.002	-0.02	0.01	-0.024	-0.019	-0.04	0.007	-0.031	-0.011	-0.01	-0.02	5.018	5.023	5.013	5.022	5.007
5.299	0	-0.021	0.008	-0.025	-0.022	-0.041	0.008	-0.033	-0.013	-0.01	-0.023	5.018	5.023	5.013	5.022	5.007
5.401	-0.001	-0.023	0.006	-0.024	-0.027	-0.042	0.005	-0.036	-0.014	-0.012	-0.026	5.018	5.024	5.013	5.021	5.009
5.521	-0.001	-0.023	0.005	-0.023	-0.027	-0.042	0.006	-0.035	-0.016	-0.013	-0.026	5.018	5.023	5.013	5.021	5.009
5.632	-0.002	-0.024	0.003	-0.022	-0.025	-0.042	0.005	-0.034	-0.016	-0.015	-0.03	5.018	5.023	5.013	5.021	5.01
5.753	0	-0.024	0.002	-0.021	-0.025	-0.041	0.007	-0.032	-0.016	-0.016	-0.03	5.018	5.024	5.014	5.022	5.011
5.87	0.001	-0.023	0.003	-0.019	-0.021	-0.041	0.009	-0.03	-0.012	-0.015	-0.026	5.019	5.023	5.013	5.022	5.012
5.973	0.003	-0.02	0.002	-0.017	-0.011	-0.039	0.011	-0.025	-0.009	-0.016	-0.022	5.018	5.024	5.013	5.022	5.013
6.087	0.007	-0.017	0.005	-0.012	0.003	-0.034	0.014	-0.018	-0.002	-0.014	-0.013	5.018	5.024	5.014	5.023	5.014
6.189	0.012	-0.013	0.009	-0.009	0.023	-0.031	0.019	-0.008	0.003	-0.013	-0.007	5.018	5.024	5.014	5.023	5.016
6.23	0.016	-0.007	0.011	-0.006	0.04	-0.026	0.023	0	0.008	-0.01	0.001	5.018	5.025	5.015	5.024	5.017
6.266	0.022	-0.003	0.013	-0.002	0.051	-0.023	0.026	0.005	0.013	-0.01	0.004	5.018	5.025	5.015	5.024	5.018
6.284	0.025	0	0.015	0	0.061	-0.021	0.028	0.011	0.014	-0.009	0.006	5.018	5.024	5.015	5.024	5.018
6.288	0.027	0.001	0.014	0.002	0.063	-0.019	0.028	0.012	0.015	-0.009	0.007	5.018	5.024	5.014	5.023	5.018
6.288	0.027	0.002	0.014	0.002	0.067	-0.02	0.029	0.013	0.016	-0.01	0.007	5.019	5.024	5.014	5.023	5.018
6.288	0.028	0.001	0.014	0.001	0.066	-0.02	0.029	0.01	0.016	-0.011	0.005	5.018	5.023	5.013	5.023	5.018
6.291	0.03	-0.001	0.012	0.001	0.063	-0.021	0.028	0.009	0.015	-0.013	0.004	5.018	5.023	5.013	5.022	5.017
6.284	0.028	0	0.011	0	0.061	-0.021	0.028	0.008	0.016	-0.014	0.002	5.018	5.024	5.013	5.022	5.017
6.267	0.028	-0.001	0.009	-0.001	0.056	-0.022	0.027	0.006	0.014	-0.016	-0.001	5.018	5.024	5.013	5.022	5.017
6.259	0.028	-0.003	0.007	0	0.052	-0.024	0.026	0.005	0.013	-0.017	-0.003	5.019	5.023	5.013	5.022	5.017
6.245	0.029	-0.004	0.004	-0.001	0.049	-0.024	0.024	0.002	0.011	-0.02	-0.006	5.019	5.023	5.013	5.022	5.016
6.223	0.028	-0.007	0.003	-0.001	0.044	-0.024	0.022	-0.002	0.008	-0.022	-0.011	5.018	5.024	5.013	5.022	5.017
6.206	0.027	-0.007	0.001	-0.002	0.038	-0.026	0.02	-0.004	0.006	-0.023	-0.015	5.018	5.023	5.013	5.021	5.016
6.165	0.026	-0.009	0	-0.002	0.034	-0.026	0.02	-0.005	0.005	-0.025	-0.018	5.019	5.023	5.013	5.022	5.016
6.126	0.025	-0.01	-0.002	-0.003	0.031	-0.028	0.02	-0.006	0.004	-0.025	-0.02	5.019	5.024	5.013	5.021	5.015
6.093	0.024	-0.011	-0.002	-0.004	0.028	-0.028	0.018	-0.008	0.002	-0.026	-0.023	5.019	5.024	5.013	5.022	5.016
6.046	0.024	-0.012	-0.001	-0.003	0.029	-0.03	0.018	-0.01	0.002	-0.027	-0.024	5.018	5.023	5.013	5.022	5.015
6	0.024	-0.011	-0.001	-0.005	0.026	-0.031	0.019	-0.01	0.001	-0.026	-0.023	5.018	5.023	5.013	5.021	5.015
5.946	0.024	-0.011	0	-0.005	0.025	-0.031	0.018	-0.012	0.001	-0.026	-0.024	5.018	5.023	5.013	5.022	5.015
5.889	0.024	-0.011	0	-0.005	0.03	-0.031	0.018	-0.011	0	-0.026	-0.025	5.018	5.023	5.013	5.022	5.014
5.837	0.025	-0.011	0.001	-0.004	0.032	-0.031	0.018	-0.011	-0.001	-0.026	-0.027	5.019	5.023	5.013	5.022	5.014
5.783	0.024	-0.01	0.003	-0.005	0.031	-0.03	0.017	-0.012	-0.002	-0.027	-0.028	5.018	5.023	5.013	5.022	5.014
5.703	0.024	-0.01	0.002	-0.005	0.03	-0.031	0.018	-0.011	-0.002	-0.028	-0.029	5.018	5.023	5.013	5.022	5.013
5.636	0.024	-0.009	0.003	-0.005	0.031	-0.031	0.019	-0.01	-0.002	-0.028	-0.029	5.018	5.023	5.013	5.021	5.012
5.55	0.024	-0.008	0.004	-0.005	0.031	-0.031	0.019	-0.009	-0.003	-0.028	-0.027	5.018	5.023	5.013	5.022	5.011
5.467	0.024	-0.008	0.005	-0.005	0.034	-0.03	0.018	-0.009	-0.002	-0.026	-0.025	5.018	5.023	5.013	5.022	5.012
5.383	0.025	-0.007	0.006	-0.005	0.037	-0.031	0.021	-0.009	-0.001	-0.025	-0.025	5.018	5.023	5.013	5.022	5.01
5.257	0.026	-0.005	0.006	-0.005	0.04	-0.031	0.022	-0.007	0.001	-0.025	-0.022	5.018	5.022	5.013	5.022	5.01
5.207	0.027	-0.005	0.008	-0.006	0.039	-0.028	0.023	-0.003	0.002	-0.023	-0.021	5.019	5.023	5.013	5.022	5.009
5.114	0.027	-0.005	0.01	-0.005	0.045	-0.026	0.023	-0.002	0.004	-0.021	-0.016	5.019	5.023	5.013	5.022	5.009
5.011	0.027	-0.003	0.013	-0.005	0.049	-0.025	0.024	0.002	0.006	-0.02	-0.013	5.018	5.023	5.013	5.022	5.008
4.934	0.027	-0.001	0.014	-0.004	0.052	-0.024	0.026	0.004	0.008	-0.019	-0.009	5.018	5.023	5.013	5.023	5.008
4.847	0.028	-0.001	0.016	-0.004	0.055	-0.024	0.027	0.005	0.01	-0.017	-0.007	5.018	5.023	5.013	5.023	5.008
4.758	0.029	0.001	0.018	-0.003	0.058	-0.023	0.029	0.008	0.011	-0.015	-0.002	5.018	5.023	5.013	5.023	5.007
4.677	0.03	0.001	0.019	-0.003	0.062	-0.023	0.029	0.008	0.013	-0.015	-0.001	5.019	5.023	5.013	5.023	5.006
4.583	0.03	0.002	0.021	-0.003	0.065	-0.023	0.03	0.009	0.013	-0.014	0.001	5.019	5.023	5.013	5.022	5.005
4.48	0.031	0.002	0.023	-0.004	0.065	-0.023	0.029	0.008	0.014	-0.012	0.003	5.018	5.023	5.013	5.023	5.004
4.37	0.027	0	0.023	-0.006	0.057	-0.023	0.029	0.008	0.012	-0.012	0.002	5.018	5.023	5.013	5.022	5.003
4.254	0.025	0.001	0.022	-0.008	0.049	-0.025	0.028	0.004	0.01	-0.011	0	5.018	5.023	5.013	5.021	5.002
4.143	0.021	-0.003	0.02	-0.011	0.039	-0.027	0.025	-0.002	0.007	-0.012	-0.005	5.018	5.023	5.013	5.021	5.001
4.035	0.02	-0.006	0.019	-0.014	0.027	-0.031	0.021	-0.009	0.001	-0.013	-0.013	5.018	5.022	5.012	5.021	5.001
3.949	0.015	-0.009	0.016	-0.017	0.014	-0.034	0.015	-0.019	-0.005	-0.016	-0.021	5.019	5.022	5.011	5.02	4.999
3.895	0.011	-0.014	0.014	-0.021	-0.002	-0.038	0.011	-0.025	-0.01	-0.018	-0.026	5.018	5.022	5.011	5.02	4.998
3.839	0.007	-0.016	0.011	-0.024	-0.011	-0.041	0.008	-0.031	-0.013	-0.018	-0.029	5.018	5.022	5.011	5.019	4.997
3.792	0.006	-0.017	0.01	-0.027	-0.019	-0.044	0.005	-0.038	-0.014	-0.018	-0.032	5.018	5.022	5.012	5.02	4.997
3.76	0.005	-0.02	0.009	-0.028	-0.024	-0.045	0.004	-0.04	-0.016	-0.019	-0.032	5.018	5.022	5.011	5.02	4.997
3.718	0.005	-0.02	0.009	-0.028	-0.023	-0.045	0.003	-0.041	-0.016	-0.018	-0.031	5.018	5.023	5.012	5.02	4.997
3.693	0.005	-0.021	0.009	-0.028	-0.023	-0.046	0.003	-0.041	-0.015	-0.017	-0.031	5.018	5.023	5.012	5.021	4.996
3.664	0.005	-0.021	0.009	-0.029	-0.022	-0.046	0.003	-0.04	-0.015	-0.014	-0.027	5.018	5.023	5.013	5.021	4.996
3.647	0.006	-0.019	0.011	-0.029	-0.021	-0.045	0.003	-0.04	-0.013	-0.013	-0.022	5.018	5.023	5.013	5.021	4.997
3.644	0.006	-0.019	0.013	-0.03	-0.017	-0.044	0.004	-0.038	-0.012	-0.011	-0.021	5.018	5.023	5.013	5.022	4.997
3.63	0.007	-0.015	0.014	-0.029	-0.012	-0.044	0.006	-0.036	-0.009	-0.009	-0.014	5.018	5.023	5.013	5.022	4.997
3.619	0.007	-0.015	0.016	-0.029	-0.01	-0.043	0.007	-0.034	-0.008	-0.005	-0.011	5.019	5.023	5.013	5.022	4.997
3.625	0.007	-0.014	0.017	-0.029	-0.008	-0.042	0.008	-0.031	-0.005	-0.003	-0.008	5.018	5.023	5.013	5.022	4.998
3.643	0.007	-0.013	0.019	-0.029	-0.005	-0.04	0.01	-0.027	-0.004	-0.002	-0.003	5.018	5.023	5.013	5.022	4.997
3.664	0.008	-0.013	0.02	-0.027	-0.002	-0.039	0.012	-0.025	-0.002	-0.001	0.001	5.019	5.023	5.013	5.022	4.998
3.696	0.009	-0.011	0.021	-0.027	0.002	-0.038	0.013	-0.023	0	0	0.001	5.019	5.023	5.013	5.022	4.998
3.719	0.008	-0.011	0.022	-0.025	0.005	-0.037	0.014	-0.02	0.001	0.001	0.003	5.018	5.023	5.013	5.022	4.998
3.759	0.009	-0.012	0.022	-0.025	0.008	-0.034	0.015	-0.017	0.002	0.001	0.003	5.018	5.023	5.013	5.022	4.998
3.81	0.009	-0.012	0.022	-0.025	0.004	-0.034	0.016	-0.017	0.002	0.001	0.006	5.018	5.024	5.014	5.022	4.998
3.868	0.009	-0.011	0.022	-0.025	0.005	-0.034	0.017	-0.016	0.002	0.001	0.005	5.018	5.023	5.013	5.022	4.998
3.93	0.007	-0.011	0.022	-0.026	0.002	-0.034	0.016	-0.015	0.002	0.001	0.004	5.019	5.023	5.013	5.022	4.999
3.984	0.005	-0.013	0.021	-0.027	-0.001	-0.033	0.016	-0.016	0.003	0	0.003	5.018	5.024	5.014	5.023	5
4.047	0.006	-0.014	0.02	-0.024	0	-0.033	0.017	-0.015	0.003	0	0.004	5.018	5.023	5.013	5.022	5
4.147	0.004	-0.013	0.02	-0.025	-0.003	-0.033	0.017	-0.014	0.002	-0.001	0.003	5.018	5.023	5.013	5.022	5.001
4.244	0.004	-0.014	0.02	-0.025	0	-0.033	0.016	-0.015	0.002	0	0.003	5.019	5.023	5.013	5.022	5.001
4.36	0.003	-0.014	0.019	-0.025	-0.002	-0.033	0.015	-0.015	0.001	-0.001	0.002	5.018	5.023	5.013	5.022	5.002
4.471	0.004	-0.014	0.02	-0.025	-0.003	-0.034	0.014	-0.018	0.001	0	0.002	5.018	5.024	5.014	5.022	5.002
4.581	0.003	-0.015	0.018	-0.024	-0.005	-0.035	0.013	-0.019	0	-0.001	-0.001	5.018	5.024	5.013	5.022	5.003
4.693	0.003	-0.016	0.015	-0.023	-0.008	-0.037	0.012	-0.022	-0.002	-0.003	-0.005	5.018	5.024	5.013	5.022	5.004
4.813	0.003	-0.017	0.013	-0.025	-0.015	-0.038	0.011	-0.026	-0.002	-0.005	-0.005	5.018	5.023	5.013	5.021	5.004
4.925	0.002	-0.018	0.009	-0.025	-0.018	-0.04	0.009	-0.03	-0.004	-0.006	-0.009	5.018	5.023	5.013	5.021	5.005
5.038	0.002	-0.021	0.008	-0.025	-0.023	-0.041	0.008	-0.031	-0.006	-0.007	-0.012	5.018	5.024	5.013	5.021	5.005
5.142	0.001	-0.022	0.005	-0.024	-0.026	-0.042	0.007	-0.032	-0.007	-0.008	-0.015	5.018	5.023	5.013	5.021	5.006
5.248	0.001	-0.021	0.004	-0.026	-0.029	-0.043	0.005	-0.038	-0.009	-0.009	-0.017	5.018	5.023	5.013	5.021	5.007
5.37	0.001	-0.023	0.002	-0.026	-0.034	-0.043	0.003	-0.039	-0.011	-0.01	-0.019	5.018	5.024	5.013	5.022	5.008
5.481	-0.002	-0.024	-0.001	-0.026	-0.037	-0.045	0.003	-0.042	-0.012	-0.011	-0.021	5.018	5.024	5.013	5.022	5.009
5.594	-0.003	-0.025	-0.002	-0.026	-0.038	-0.045	0.002	-0.042	-0.012	-0.012	-0.023	5.018	5.024	5.013	5.022	5.009
5.712	-0.002	-0.026	-0.003	-0.025	-0.04	-0.044	0.002	-0.039	-0.012	-0.013	-0.023	5.018	5.024	5.014	5.022	5.011
5.818	-0.001	-0.026	-0.004	-0.024	-0.034	-0.043	0.005	-0.036	-0.009	-0.014	-0.021	5.018	5.023	5.013	5.022	5.012
5.944	0.001	-0.024	-0.003	-0.022	-0.028	-0.04	0.005	-0.032	-0.007	-0.014	-0.018	5.019	5.023	5.014	5.023	5.013
6.054	0.004	-0.022	-0.002	-0.018	-0.016	-0.038	0.01	-0.023	-0.002	-0.013	-0.013	5.018	5.025	5.014	5.023	5.014
6.152	0.009	-0.018	0	-0.013	-0.001	-0.033	0.014	-0.015	0.003	-0.01	-0.005	5.018	5.025	5.015	5.023	5.016
6.216	0.012	-0.013	0.004	-0.01	0.015	-0.028	0.02	-0.005	0.008	-0.009	0	5.019	5.025	5.015	5.023	5.017
6.245	0.016	-0.009	0.006	-0.007	0.027	-0.024	0.024	0.003	0.012	-0.006	0.007	5.018	5.026	5.016	5.024	5.017
6.265	0.018	-0.008	0.009	-0.004	0.037	-0.022	0.026	0.007	0.015	-0.007	0.01	5.019	5.025	5.016	5.024	5.018
6.291	0.02	-0.006	0.009	-0.003	0.042	-0.02	0.03	0.012	0.017	-0.008	0.011	5.018	5.024	5.015	5.024	5.018
6.292	0.023	-0.004	0.011	-0.002	0.046	-0.018	0.031	0.013	0.016	-0.01	0.009	5.018	5.024	5.015	5.024	5.018
6.297	0.024	-0.003	0.011	-0.002	0.049	-0.02	0.031	0.013	0.016	-0.011	0.007	5.019	5.024	5.015	5.023	5.018
6.29	0.024	-0.003	0.01	-0.001	0.048	-0.019	0.031	0.013	0.016	-0.013	0.005	5.019	5.024	5.014	5.023	5.018
6.278	0.024	-0.003	0.009	-0.001	0.049	-0.02	0.03	0.013	0.015	-0.014	0.002	5.018	5.024	5.014	5.023	5.018
6.272	0.024	-0.005	0.007	-0.001	0.047	-0.021	0.03	0.011	0.013	-0.015	-0.001	5.018	5.024	5.014	5.023	5.018
6.265	0.025	-0.006	0.005	-0.002	0.042	-0.022	0.03	0.01	0.011	-0.017	-0.005	5.018	5.024	5.014	5.023	5.017
6.249	0.024	-0.007	0.003	-0.001	0.037	-0.022	0.027	0.006	0.01	-0.02	-0.008	5.018	5.023	5.014	5.022	5.017
6.238	0.024	-0.009	0.002	-0.002	0.036	-0.023	0.026	0.005	0.008	-0.021	-0.013	5.018	5.024	5.013	5.022	5.016
6.212	0.024	-0.01	0	-0.003	0.031	-0.025	0.024	0.002	0.007	-0.024	-0.017	5.018	5.023	5.013	5.022	5.016
6.175	0.023	-0.011	0	-0.005	0.028	-0.025	0.023	0	0.003	-0.026	-0.021	5.018	5.024	5.013	5.022	5.016
6.143	0.023	-0.012	0	-0.005	0.027	-0.027	0.022	-0.002	0.002	-0.027	-0.025	5.018	5.024	5.014	5.022	5.016
6.103	0.021	-0.011	0	-0.006	0.023	-0.027	0.021	-0.005	0.001	-0.028	-0.027	5.018	5.024	5.013	5.022	5.015
6.07	0.023	-0.012	0	-0.007	0.023	-0.029	0.021	-0.006	-0.002	-0.028	-0.028	5.018	5.024	5.013	5.022	5.015
6.016	0.022	-0.013	-0.001	-0.007	0.02	-0.029	0.02	-0.006	-0.002	-0.028	-0.029	5.018	5.024	5.014	5.022	5.015
5.959	0.02	-0.014	-0.002	-0.008	0.017	-0.028	0.02	-0.006	-0.002	-0.028	-0.029	5.018	5.024	5.013	5.022	5.014
5.906	0.019	-0.013	0	-0.008	0.017	-0.029	0.02	-0.005	-0.003	-0.029	-0.03	5.018	5.024	5.013	5.022	5.014
5.857	0.019	-0.013	0	-0.009	0.015	-0.028	0.021	-0.005	-0.002	-0.03	-0.031	5.019	5.024	5.014	5.022	5.014
5.805	0.019	-0.013	0	-0.009	0.019	-0.028	0.021	-0.005	-0.003	-0.03	-0.031	5.019	5.024	5.014	5.022	5.014
5.738	0.019	-0.014	0.001	-0.01	0.016	-0.028	0.021	-0.006	-0.002	-0.03	-0.031	5.018	5.024	5.014	5.022	5.013
5.662	0.02	-0.012	0.001	-0.009	0.017	-0.029	0.021	-0.004	-0.002	-0.031	-0.031	5.018	5.024	5.014	5.022	5.013
5.58	0.018	-0.013	0.002	-0.008	0.021	-0.029	0.021	-0.006	-0.003	-0.029	-0.031	5.018	5.024	5.014	5.022	5.013
5.5	0.02	-0.013	0.003	-0.009	0.018	-0.029	0.022	-0.005	-0.002	-0.029	-0.03	5.018	5.023	5.013	5.022	5.013
5.414	0.02	-0.012	0.005	-0.009	0.021	-0.027	0.021	-0.002	-0.003	-0.028	-0.029	5.018	5.023	5.013	5.022	5.012
5.323	0.021	-0.011	0.006	-0.009	0.026	-0.027	0.023	-0.001	-0.002	-0.028	-0.027	5.018	5.023	5.013	5.022	5.011
5.236	0.021	-0.009	0.008	-0.009	0.027	-0.027	0.024	-0.001	0	-0.025	-0.024	5.018	5.024	5.013	5.022	5.01
5.135	0.021	-0.008	0.01	-0.009	0.033	-0.027	0.026	0.001	0.001	-0.024	-0.02	5.018	5.023	5.013	5.022	5.009
5.051	0.023	-0.005	0.013	-0.009	0.038	-0.026	0.027	0.004	0.003	-0.022	-0.018	5.018	5.023	5.014	5.022	5.009
4.966	0.023	-0.005	0.014	-0.008	0.041	-0.025	0.027	0.005	0.005	-0.022	-0.015	5.018	5.023	5.013	5.022	5.009
4.88	0.024	-0.003	0.015	-0.007	0.044	-0.023	0.029	0.008	0.006	-0.021	-0.011	5.018	5.023	5.013	5.022	5.008
4.795	0.026	-0.001	0.016	-0.008	0.05	-0.023	0.03	0.008	0.007	-0.019	-0.01	5.019	5.023	5.014	5.022	5.008
4.698	0.027	0	0.018	-0.007	0.056	-0.022	0.03	0.01	0.009	-0.017	-0.006	5.019	5.023	5.013	5.022	5.007
4.609	0.029	0.002	0.02	-0.007	0.059	-0.021	0.03	0.011	0.011	-0.016	-0.002	5.018	5.023	5.013	5.022	5.006
4.519	0.029	0.003	0.022	-0.007	0.06	-0.022	0.031	0.011	0.009	-0.015	-0.004	5.018	5.023	5.013	5.022	5.005
4.42	0.027	0.004	0.022	-0.009	0.057	-0.022	0.029	0.009	0.009	-0.014	-0.003	5.018	5.023	5.013	5.022	5.004
4.309	0.027	0.002	0.023	-0.009	0.054	-0.023	0.028	0.006	0.007	-0.014	-0.005	5.018	5.022	5.013	5.021	5.004
4.181	0.023	0.001	0.023	-0.011	0.046	-0.027	0.025	0	0.005	-0.014	-0.008	5.018	5.022	5.012	5.02	5.002
4.07	0.02	-0.002	0.021	-0.014	0.035	-0.031	0.021	-0.008	0	-0.015	-0.016	5.019	5.023	5.012	5.02	5.001
3.976	0.016	-0.006	0.017	-0.018	0.021	-0.034	0.017	-0.015	-0.005	-0.017	-0.024	5.018	5.022	5.011	5.02	5
3.907	0.014	-0.011	0.016	-0.021	0.008	-0.038	0.013	-0.024	-0.011	-0.017	-0.027	5.018	5.022	5.012	5.019	4.999
3.849	0.009	-0.016	0.013	-0.024	-0.005	-0.04	0.009	-0.03	-0.013	-0.019	-0.031	5.019	5.022	5.011	5.019	4.998
3.811	0.007	-0.019	0.011	-0.025	-0.017	-0.043	0.006	-0.034	-0.015	-0.019	-0.033	5.018	5.023	5.012	5.019	4.998
3.763	0.005	-0.021	0.01	-0.027	-0.022	-0.044	0.005	-0.038	-0.016	-0.019	-0.034	5.018	5.023	5.012	5.02	4.997
3.727	0.005	-0.021	0.01	-0.027	-0.022	-0.044	0.004	-0.037	-0.016	-0.017	-0.032	5.018	5.023	5.012	5.02	4.997
3.7	0.005	-0.021	0.011	-0.027	-0.023	-0.044	0.005	-0.037	-0.016	-0.016	-0.031	5.018	5.023	5.012	5.021	4.997
3.673	0.003	-0.021	0.011	-0.027	-0.023	-0.043	0.006	-0.036	-0.015	-0.015	-0.028	5.018	5.023	5.013	5.021	4.997
3.66	0.003	-0.02	0.01	-0.028	-0.023	-0.042	0.005	-0.034	-0.015	-0.013	-0.025	5.019	5.023	5.013	5.021	4.997
3.639	0.004	-0.02	0.012	-0.028	-0.021	-0.042	0.007	-0.033	-0.013	-0.01	-0.021	5.018	5.023	5.013	5.022	4.998
3.618	0.004	-0.019	0.013	-0.028	-0.019	-0.041	0.007	-0.031	-0.01	-0.008	-0.016	5.018	5.023	5.013	5.022	4.998
3.621	0.004	-0.017	0.014	-0.027	-0.015	-0.041	0.008	-0.029	-0.008	-0.006	-0.011	5.018	5.023	5.013	5.022	4.998
3.621	0.004	-0.014	0.016	-0.026	-0.01	-0.04	0.009	-0.028	-0.007	-0.004	-0.009	5.018	5.023	5.013	5.022	4.998
3.632	0.004	-0.013	0.017	-0.026	-0.009	-0.039	0.011	-0.027	-0.004	-0.002	-0.004	5.018	5.024	5.013	5.022	4.998
3.655	0.005	-0.013	0.018	-0.025	-0.001	-0.038	0.011	-0.024	-0.003	-0.001	-0.001	5.018	5.023	5.013	5.022	4.998
3.675	0.007	-0.012	0.019	-0.025	0.001	-0.038	0.012	-0.024	-0.001	0	0.002	5.018	5.024	5.013	5.022	4.998
3.709	0.007	-0.011	0.021	-0.025	0.001	-0.036	0.013	-0.021	0	0.001	0.003	5.018	5.023	5.013	5.022	4.998
3.753	0.009	-0.011	0.021	-0.025	0.005	-0.038	0.013	-0.022	0.001	0.002	0.004	5.018	5.024	5.014	5.022	4.998
3.799	0.008	-0.01	0.02	-0.024	0.003	-0.037	0.013	-0.022	0	0.002	0.004	5.019	5.024	5.014	5.023	4.999
3.852	0.008	-0.01	0.02	-0.025	0.003	-0.035	0.012	-0.022	0.001	0.002	0.004	5.018	5.023	5.013	5.023	4.999
3.907	0.007	-0.012	0.02	-0.024	0.002	-0.035	0.013	-0.019	0.002	0.002	0.005	5.018	5.023	5.013	5.022	4.999
3.961	0.007	-0.013	0.019	-0.023	0.003	-0.035	0.013	-0.02	0.002	0.001	0.005	5.019	5.023	5.013	5.022	5
4.035	0.007	-0.013	0.018	-0.023	0	-0.035	0.014	-0.02	0.003	0	0.004	5.018	5.023	5.013	5.022	5
4.124	0.007	-0.015	0.017	-0.023	-0.002	-0.035	0.014	-0.018	0.003	0	0.006	5.018	5.024	5.013	5.021	5
4.214	0.006	-0.017	0.017	-0.023	-0.005	-0.035	0.014	-0.019	0.003	-0.001	0.005	5.018	5.024	5.014	5.022	5.001
4.332	0.006	-0.016	0.017	-0.023	-0.005	-0.034	0.014	-0.018	0.002	0	0.004	5.019	5.024	5.014	5.022	5.002
4.429	0.005	-0.016	0.018	-0.022	-0.003	-0.034	0.013	-0.019	0.002	0.001	0.004	5.019	5.024	5.014	5.022	5.002
4.539	0.004	-0.018	0.017	-0.022	-0.006	-0.035	0.014	-0.02	0	0.001	0.002	5.018	5.023	5.013	5.022	5.003
4.661	0.003	-0.019	0.014	-0.022	-0.012	-0.035	0.013	-0.021	-0.001	-0.001	0	5.018	5.024	5.013	5.022	5.004
4.776	0.002	-0.02	0.013	-0.022	-0.014	-0.036	0.011	-0.024	-0.002	-0.002	-0.002	5.018	5.023	5.013	5.022	5.004
4.891	0	-0.021	0.013	-0.023	-0.021	-0.036	0.009	-0.025	-0.002	-0.003	-0.004	5.018	5.024	5.013	5.022	5.005
4.992	-0.001	-0.023	0.009	-0.023	-0.024	-0.038	0.009	-0.028	-0.003	-0.005	-0.007	5.018	5.023	5.013	5.022	5.006
5.104	-0.002	-0.024	0.007	-0.023	-0.031	-0.039	0.007	-0.03	-0.005	-0.006	-0.008	5.018	5.023	5.013	5.021	5.006
5.214	-0.002	-0.026	0.005	-0.024	-0.031	-0.041	0.005	-0.033	-0.006	-0.007	-0.012	5.018	5.023	5.013	5.021	5.007
5.334	-0.003	-0.027	0.004	-0.025	-0.037	-0.041	0.005	-0.035	-0.008	-0.008	-0.014	5.018	5.023	5.012	5.021	5.008
5.45	-0.005	-0.028	0.001	-0.025	-0.04	-0.042	0.004	-0.038	-0.009	-0.009	-0.016	5.018	5.023	5.012	5.021	5.008
5.558	-0.005	-0.027	0.001	-0.025	-0.04	-0.043	0.004	-0.038	-0.009	-0.01	-0.018	5.018	5.023	5.012	5.021	5.009
5.657	-0.004	-0.027	0	-0.024	-0.038	-0.043	0.004	-0.038	-0.009	-0.011	-0.017	5.018	5.024	5.013	5.022	5.009
5.779	-0.002	-0.027	-0.002	-0.023	-0.035	-0.042	0.005	-0.035	-0.008	-0.013	-0.018	5.018	5.024	5.013	5.022	5.011
5.905	0.001	-0.024	-0.002	-0.021	-0.027	-0.039	0.007	-0.031	-0.005	-0.013	-0.016	5.018	5.024	5.013	5.022	5.012
6.018	0.004	-0.022	0	-0.018	-0.015	-0.037	0.009	-0.028	-0.002	-0.012	-0.012	5.019	5.025	5.014	5.022	5.013
6.129	0.007	-0.018	0.002	-0.014	-0.002	-0.034	0.013	-0.017	0.003	-0.009	-0.005	5.019	5.025	5.014	5.023	5.015
